episode,stage,avg_reward,agent_0_reward,agent_1_reward,actor_loss,critic_loss,reward_ma,reward_std
2030,hard,-12.30512587096576,-12.30512587096576,-12.30512587096576,5.064714670181274,1.0583680272102356,-14.458470934629833,5.3323534902371
2031,hard,-9.637866593088807,-9.637866593088807,-9.637866593088807,4.67979097366333,0.9923917651176453,-14.128935207202067,5.101435673114888
2032,hard,-8.81470310575779,-8.81470310575779,-8.81470310575779,5.21177864074707,0.8209550082683563,-13.869628400084123,5.0336566307032315
2033,hard,-15.445129577132507,-15.445129577132507,-15.445129577132507,4.798274040222168,0.7286061942577362,-13.763962805669543,4.9413464297024525
2034,hard,-16.752468508688565,-16.752468508688565,-16.752468508688565,4.774099111557007,0.7537055909633636,-13.683618314975838,4.857051408157133
2035,hard,-12.511366530212543,-12.511366530212543,-12.511366530212543,5.125129699707031,1.0001796782016754,-13.540000779725197,4.781332260318199
2036,hard,-13.700680995423232,-13.700680995423232,-13.700680995423232,4.546671390533447,0.7551348507404327,-13.409623601127505,4.683351833658545
2037,hard,-18.29155165776787,-18.29155165776787,-18.29155165776787,4.8280980587005615,1.4910420775413513,-13.614092102266408,4.668537109599893
2038,hard,-11.9103985193321,-11.9103985193321,-11.9103985193321,4.798654079437256,0.9336358606815338,-13.513543739593718,4.649592096911982
2039,hard,-16.049766054778875,-16.049766054778875,-16.049766054778875,5.370700120925903,0.6895488798618317,-13.635610404988356,4.634123117293833
2040,hard,-14.163351861989318,-14.163351861989318,-14.163351861989318,4.8687522411346436,0.3642070144414902,-13.747076389513367,4.576959557598933
2041,hard,-17.05967756667404,-17.05967756667404,-17.05967756667404,5.039141893386841,0.7948087751865387,-13.915631662955906,4.539772708509968
2042,hard,-10.927513902656276,-10.927513902656276,-10.927513902656276,5.038820743560791,1.0203907191753387,-13.844418878990883,4.558496843021845
2043,hard,-11.320469864563862,-11.320469864563862,-11.320469864563862,4.860509634017944,1.0943755507469177,-13.876804469056156,4.534147794012773
2044,hard,-22.158756890558102,-22.158756890558102,-22.158756890558102,4.679835557937622,0.9118196666240692,-14.047481772572967,4.6826580918626
2045,hard,-15.844891447314618,-15.844891447314618,-15.844891447314618,5.076474905014038,1.7370997071266174,-13.89165215778737,4.482407270933955
2046,hard,-14.428466602669635,-14.428466602669635,-14.428466602669635,5.566237449645996,0.6531930267810822,-13.930393050757678,4.478427326160192
2047,hard,-18.627283811694046,-18.627283811694046,-18.627283811694046,4.575456619262695,2.6898099184036255,-13.959049698569839,4.504249467642853
2048,hard,-8.752014004275901,-8.752014004275901,-8.752014004275901,5.188098907470703,0.6118391156196594,-13.656766618644278,4.329581152205137
2049,hard,-29.932159023247525,-29.932159023247525,-29.932159023247525,4.627999544143677,0.8315960168838501,-13.983708139343458,4.903262337997619
2050,hard,-10.734540845491567,-10.734540845491567,-10.734540845491567,5.151029109954834,1.3443573117256165,-13.935984686658236,4.923404223249859
2051,hard,-12.039857628076534,-12.039857628076534,-12.039857628076534,4.799313545227051,2.8191919922828674,-13.989020282151774,4.887565962118756
2052,hard,-14.520745855170404,-14.520745855170404,-14.520745855170404,4.887808322906494,0.6722788214683533,-13.936861914009132,4.867250184701936
2053,hard,-6.9621385515046015,-6.9621385515046015,-6.9621385515046015,5.1249003410339355,1.4209166765213013,-13.786004212439884,4.965189331132113
2054,hard,-21.746284523777604,-21.746284523777604,-21.746284523777604,4.32139253616333,0.9213973879814148,-13.964426055797452,5.088709661849586
2055,hard,-19.1302671425634,-19.1302671425634,-19.1302671425634,4.5933837890625,0.7400375008583069,-14.170788613233666,5.084718832894994
2056,hard,-18.242976695264538,-18.242976695264538,-18.242976695264538,4.628236770629883,0.6636391282081604,-14.348961171496999,5.0678422075277485
2057,hard,-10.8141913160499,-10.8141913160499,-10.8141913160499,5.457417011260986,0.35968855023384094,-14.204620383902641,5.063599557209868
2058,hard,-11.498162196108886,-11.498162196108886,-11.498162196108886,4.473214387893677,1.2795996069908142,-14.244959693391955,5.033144846299241
2059,hard,-19.951010162719015,-19.951010162719015,-19.951010162719015,4.495488405227661,0.7827248573303223,-14.404397991534331,5.0858921455855945
2060,hard,-16.420640831514437,-16.420640831514437,-16.420640831514437,4.792297601699829,0.6351158618927002,-14.54265397132596,5.043852358647975
2061,hard,-13.85217887745482,-13.85217887745482,-13.85217887745482,5.0609142780303955,1.6667348146438599,-14.532274358588342,5.044746394112306
2062,hard,-18.88075042544705,-18.88075042544705,-18.88075042544705,4.5127081871032715,1.401759147644043,-14.577847493715298,5.07403371610865
2063,hard,-16.67155609424339,-16.67155609424339,-16.67155609424339,4.823285341262817,0.5142071694135666,-14.728106102326091,5.021244372655146
2064,hard,-23.796917116341437,-23.796917116341437,-23.796917116341437,5.081645250320435,0.37289218604564667,-14.801774077352034,5.127757947595668
2065,hard,-12.138834111537992,-12.138834111537992,-12.138834111537992,4.506707429885864,0.8089664578437805,-14.77861434983027,5.137300017842202
2066,hard,-16.6983485413638,-16.6983485413638,-16.6983485413638,5.264228343963623,0.5600307881832123,-14.952902761508087,5.049145241596617
2067,hard,-13.283552560870582,-13.283552560870582,-13.283552560870582,4.891930103302002,0.45299144089221954,-15.087201385800963,4.90894282871398
2068,hard,-15.258186047762472,-15.258186047762472,-15.258186047762472,5.247526168823242,0.3501178026199341,-15.209983564000517,4.8328071460490465
2069,hard,-10.219155909899845,-10.219155909899845,-10.219155909899845,4.986335277557373,0.900127649307251,-15.024050335356499,4.842593373572912
2070,hard,-17.12929512205081,-17.12929512205081,-17.12929512205081,4.690759658813477,1.2828896045684814,-14.963168433271118,4.795439675754038
2071,hard,-12.757914564004844,-12.757914564004844,-12.757914564004844,4.74138879776001,0.6808388829231262,-15.015080700078443,4.756297473140513
2072,hard,-9.200457510065918,-9.200457510065918,-9.200457510065918,4.790016412734985,0.34631505608558655,-14.647166345156315,4.465865482729059
2073,hard,-13.05073468742214,-13.05073468742214,-13.05073468742214,4.903603792190552,0.981793999671936,-14.56648564449078,4.4573603106984
2074,hard,-12.244063688658468,-12.244063688658468,-12.244063688658468,5.077180862426758,0.48375576734542847,-14.441619023946656,4.432660596394794
2075,hard,-16.110799824479713,-16.110799824479713,-16.110799824479713,4.731939315795898,1.209309458732605,-14.505674869229843,4.433187826707421
2076,hard,-24.825121363414038,-24.825121363414038,-24.825121363414038,5.727286338806152,0.4337289184331894,-14.85759850421374,4.540862429926263
2077,hard,-8.513846229045456,-8.513846229045456,-8.513846229045456,5.0268614292144775,0.5450183153152466,-14.745769628315244,4.627786725311058
2078,hard,-19.27667466042191,-19.27667466042191,-19.27667466042191,4.859530925750732,1.496869444847107,-14.930590839035727,4.620362385989744
2079,hard,-17.438236492046677,-17.438236492046677,-17.438236492046677,4.343005418777466,1.2957015335559845,-15.040821639271272,4.612974259124642
2080,hard,-22.372921648809633,-22.372921648809633,-22.372921648809633,5.003524303436279,0.816509336233139,-15.24217755482815,4.709836630531762
2081,hard,-10.848972152785619,-10.848972152785619,-10.848972152785619,4.998791456222534,0.5383113920688629,-15.266399666022085,4.683466599501736
2082,hard,-10.468901671419697,-10.468901671419697,-10.468901671419697,4.513618469238281,1.089677095413208,-15.299483637335324,4.642626326324894
2083,hard,-14.92007961862968,-14.92007961862968,-14.92007961862968,5.269508123397827,0.8771824538707733,-15.288982638165267,4.642883960821045
2084,hard,-9.781984435991019,-9.781984435991019,-9.781984435991019,5.313924551010132,0.36160966753959656,-15.149572956711317,4.702313124996476
2085,hard,-9.55760482962369,-9.55760482962369,-9.55760482962369,4.4541027545928955,1.7924922704696655,-15.090497722699538,4.7543989679420635
2086,hard,-11.567941167841,-11.567941167841,-11.567941167841,4.54875636100769,0.5213681310415268,-15.047842926147894,4.776637469711146
2087,hard,-11.266776105611557,-11.266776105611557,-11.266776105611557,4.810705184936523,0.9918183982372284,-14.907347415104768,4.782589344077261
2088,hard,-12.345147874163482,-12.345147874163482,-12.345147874163482,4.340848922729492,0.7082150876522064,-14.916042402201397,4.7774219512920775
2089,hard,-5.610141274619405,-5.610141274619405,-5.610141274619405,4.935821056365967,0.5175223350524902,-14.707249906598205,4.9518065466536
2090,hard,-8.742463183279149,-8.742463183279149,-8.742463183279149,4.803457021713257,0.4003034383058548,-14.598832133024002,5.0227932520497856
2091,hard,-16.97569523319463,-16.97569523319463,-16.97569523319463,4.800949573516846,0.40804794430732727,-14.597152486354414,5.021967513197608
2092,hard,-7.099083935505981,-7.099083935505981,-7.099083935505981,4.08704400062561,0.8284201622009277,-14.52058388701141,5.107516219349486
2093,hard,-11.654980044694362,-11.654980044694362,-11.654980044694362,4.3080668449401855,1.067840725183487,-14.527274090614021,5.10345639638073
2094,hard,-18.84309401275327,-18.84309401275327,-18.84309401275327,5.018053770065308,0.6477876305580139,-14.460960833057923,5.023180941469375
2095,hard,-13.822535752513783,-13.822535752513783,-13.822535752513783,4.491589069366455,0.9985164403915405,-14.420513719161907,5.019951044467327
2096,hard,-17.612080962884782,-17.612080962884782,-17.612080962884782,4.510653495788574,1.1413969695568085,-14.484186006366208,5.040203361155869
2097,hard,-14.686492797553724,-14.686492797553724,-14.686492797553724,4.725273847579956,1.20097815990448,-14.405370186083402,5.004781220330858
2098,hard,-16.318489838735875,-16.318489838735875,-16.318489838735875,4.312093734741211,1.0437833964824677,-14.556699702772603,4.9443814281843865
2099,hard,-23.818011277375998,-23.818011277375998,-23.818011277375998,4.53509259223938,1.31047523021698,-14.43441674785517,4.6214185567886545
2100,hard,-10.070130244696294,-10.070130244696294,-10.070130244696294,4.386284589767456,0.9283290207386017,-14.421128535839266,4.633214273126232
2101,hard,-12.557761607341641,-12.557761607341641,-12.557761607341641,4.969893217086792,0.5868529975414276,-14.431486615424568,4.628358397253137
2102,hard,-16.40568153351151,-16.40568153351151,-16.40568153351151,5.04789662361145,0.7080108821392059,-14.469185328991388,4.636769173241583
2103,hard,-14.896897206901965,-14.896897206901965,-14.896897206901965,4.615336894989014,0.4436756521463394,-14.627880502099337,4.508608021223471
2104,hard,-22.446586320918495,-22.446586320918495,-22.446586320918495,4.074184060096741,0.4271722286939621,-14.641886538042154,4.5321987378661035
2105,hard,-12.535968115040593,-12.535968115040593,-12.535968115040593,4.349843740463257,0.6079243421554565,-14.5100005574917,4.49471363174029
2106,hard,-7.877226726511506,-7.877226726511506,-7.877226726511506,4.866229772567749,1.0668771266937256,-14.30268555811664,4.557634732379283
2107,hard,-21.858695316295773,-21.858695316295773,-21.858695316295773,4.764603137969971,1.919910490512848,-14.523575638121557,4.65177989492862
2108,hard,-14.144100703726496,-14.144100703726496,-14.144100703726496,5.187049627304077,0.700718879699707,-14.57649440827391,4.631666972517683
2109,hard,-9.826625738327403,-9.826625738327403,-9.826625738327403,4.154831886291504,1.0919352173805237,-14.374006719786076,4.613180712136868
2110,hard,-21.228399017904323,-21.228399017904323,-21.228399017904323,4.07830286026001,0.4365237057209015,-14.470161883513873,4.70588443979035
2111,hard,-15.389423982240261,-15.389423982240261,-15.389423982240261,4.46307373046875,0.7110060453414917,-14.500906785609581,4.706786127892883
2112,hard,-17.326375479233654,-17.326375479233654,-17.326375479233654,4.43194842338562,0.6363770663738251,-14.469819286685313,4.682337346799152
2113,hard,-11.097779240455164,-11.097779240455164,-11.097779240455164,4.324901819229126,1.0828012824058533,-14.358343749609551,4.69518106792091
2114,hard,-14.226620480350855,-14.226620480350855,-14.226620480350855,4.533299922943115,0.7654317915439606,-14.166937816889737,4.493283899863946
2115,hard,-6.89903012784889,-6.89903012784889,-6.89903012784889,4.279878616333008,0.6075239777565002,-14.062141737215956,4.601354229796097
2116,hard,-10.815921994501963,-10.815921994501963,-10.815921994501963,4.38774299621582,0.7532779276371002,-13.944493206278722,4.607772657101826
2117,hard,-7.179952963530663,-7.179952963530663,-7.179952963530663,3.929920792579651,0.8087183833122253,-13.822421214331921,4.705454840873166
2118,hard,-17.472547663312298,-17.472547663312298,-17.472547663312298,4.976184844970703,0.9711311757564545,-13.866708446642917,4.729602589778382
2119,hard,-9.965988197360229,-9.965988197360229,-9.965988197360229,4.092330694198608,0.3644089996814728,-13.861645092392125,4.733720953644616
2120,hard,-13.696341870222435,-13.696341870222435,-13.696341870222435,4.319985389709473,0.39235298335552216,-13.79298602735556,4.7101966559752855
2121,hard,-7.708831789236368,-7.708831789236368,-7.708831789236368,4.494468688964844,0.6786086857318878,-13.69200437186019,4.786348293785466
2122,hard,-9.348177217423736,-9.348177217423736,-9.348177217423736,5.2810094356536865,1.093016117811203,-13.694958766007346,4.783564067477464
2123,hard,-13.197468830955904,-13.197468830955904,-13.197468830955904,4.279930353164673,0.43152543902397156,-13.697893448878022,4.783205771449337
2124,hard,-17.847200189637615,-17.847200189637615,-17.847200189637615,4.1004557609558105,0.9873646795749664,-13.809956178897602,4.813986929756654
2125,hard,-11.799534486947458,-11.799534486947458,-11.799534486947458,4.038751602172852,0.449657142162323,-13.723730872146957,4.810543716469962
2126,hard,-19.087788705135978,-19.087788705135978,-19.087788705135978,4.58700156211853,0.28168733417987823,-13.608984218981398,4.604343817351539
2127,hard,-21.812141161744613,-21.812141161744613,-21.812141161744613,4.327574968338013,2.6084423661231995,-13.874950117635379,4.687355063684871
2128,hard,-17.761659548443447,-17.761659548443447,-17.761659548443447,4.204113245010376,1.2555236220359802,-13.84464981539581,4.656519576844258
2129,hard,-8.91377174022787,-8.91377174022787,-8.91377174022787,4.5603742599487305,0.8392867147922516,-13.674160520359434,4.678264804152059
2130,hard,-14.719672165042367,-14.719672165042367,-14.719672165042367,4.428990840911865,0.385562539100647,-13.52109553068409,4.510023128106551
2131,hard,-12.465340223327756,-12.465340223327756,-12.465340223327756,4.358428716659546,1.6032774746418,-13.553422892094934,4.496250694755221
